48|601042|57301951|cf e2 d9 64 73 36 1d d8 57 ca a1 8c 7b 9e 65 80 df b2 69 b4 83 06 ad 28 67 9a 31 dc 8b 6e f5 d0 |-52
49|613250|57313670|dc 8b 6e f5 d0 ef 82 f9 04 93 d6 3d 78 77 6a c1 2c 9b 3e 85 20 ff 52 89 54 a3 a6 cd c8 87 3a 51 |-52
50|625457|57324413|e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 50 6f 02 79 84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 |-52
51|637664|57338085|f6 dd 98 17 8a 61 4c 3b 5e 25 40 9f 72 29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 c4 53 |-52
52|649872|57349316|03 86 2d a8 e7 1a b1 5c 0b ee 75 50 6f 02 79 84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 09 d4 |-52
53|662079|57363477|10 2f c2 39 44 d3 16 7d b8 b7 aa 01 6c db 7e c5 60 3f 92 c9 94 e3 e6 0d 08 c7 7a 91 bc eb 4e 55 |-52
54|674286|57375684|1d d8 57 ca a1 8c 7b 9e 65 80 df b2 69 b4 83 06 ad 28 67 9a 31 dc 8b 6e f5 d0 ef 82 f9 04 93 d6 |-52
55|686494|57385450|2a 81 ec 5b fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa 11 3c 6b ce d5 30 cf e2 d9 64 73 36 1d d8 57 |-52
56|698701|57397657|37 2a 81 ec 5b fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa 11 3c 6b ce d5 30 cf e2 d9 64 73 36 1d d8 |-52
57|710909|57411330|44 d3 16 7d b8 b7 aa 01 6c db 7e c5 60 3f 92 c9 94 e3 e6 0d 08 c7 7a 91 bc eb 4e 55 b0 4f 62 59 |-52
58|723116|57424514|51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da |-52
59|735323|57435745|5e 25 40 9f 72 29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b |-52
60|747531|57447464|6b ce d5 30 cf e2 d9 64 73 36 1d d8 57 ca a1 8c 7b 9e 65 80 df b2 69 b4 83 06 ad 28 67 9a 31 dc |-52
61|759738|57459671|78 77 6a c1 2c 9b 3e 85 20 ff 52 89 54 a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d |-52
62|771946|57470419|85 20 ff 52 89 54 a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de |-52
63|784153|57482627|92 c9 94 e3 e6 0d 08 c7 7a 91 bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f |-52
65|808568|57508989|7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 |-52
66|820775|57519732|89 54 a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 |-52
67|832982|57534381|96 fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa 11 3c 6b ce d5 30 cf e2 d9 64 73 |-51
68|845190|57546588|a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 |-51
69|857397|57558307|b0 4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 |-51
70|869605|57570026|bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 09 d4 23 26 4d 48 07 ba d1 fc 2b 8e 95 f0 8f a2 99 24 33 f6 |-51
71|881812|57582722|ca a1 8c 7b 9e 65 80 df b2 69 b4 83 06 ad 28 67 9a 31 dc 8b 6e f5 d0 ef 82 f9 04 93 d6 3d 78 77 |-50
72|894019|57594441|d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 50 6f 02 79 84 13 56 bd f8 |-50
73|906227|57604701|e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 50 6f 02 79 |-49
74|918434|57619833|f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa |-49
75|930642|57630087|fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa 11 3c 6b ce d5 30 cf e2 d9 64 73 36 1d d8 57 ca a1 8c 7b |-49
76|942849|57642294|0b ee 75 50 6f 02 79 84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 09 d4 23 26 4d 48 07 ba d1 fc |-49
77|955056|57653531|18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 1c cb ae 35 10 2f c2 39 44 d3 16 7d |-50
78|967264|57665738|25 40 9f 72 29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe |-50
79|979471|57679405|32 e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 50 6f 02 79 84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f |-50
80|991678|57698449|6f 02 79 84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 09 d4 23 26 4d 48 07 ba d1 fc 2b 8e 95 f0 |-50
81|1003886|57703332|7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 |-50
82|1016093|57715539|89 54 a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 |-50
83|1028301|57729211|96 fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa 11 3c 6b ce d5 30 cf e2 d9 64 73 |-50
84|1040508|57740930|a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 |-50
86|1064923|57766322|bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 09 d4 23 26 4d 48 07 ba d1 fc 2b 8e 95 f0 8f a2 99 24 33 f6 |-50
88|1089337|57788295|d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 50 6f 02 79 84 13 56 bd f8 |-50
89|1101545|57801479|e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 50 6f 02 79 |-50
90|1113752|57813687|f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa |-50
91|1125960|57825406|fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa 11 3c 6b ce d5 30 cf e2 d9 64 73 36 1d d8 57 ca a1 8c 7b |-50
92|1138167|57838590|0b ee 75 50 6f 02 79 84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 09 d4 23 26 4d 48 07 ba d1 fc |-50
93|1150374|57850797|18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 1c cb ae 35 10 2f c2 39 44 d3 16 7d |-50
94|1162582|57863493|25 40 9f 72 29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe |-50
95|1174789|57875212|32 e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 50 6f 02 79 84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f |-50
96|1186997|57888885|0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 1c cb ae 35 10 |-50
97|1199204|57899139|1c cb ae 35 10 2f c2 39 44 d3 16 7d b8 b7 aa 01 6c db 7e c5 60 3f 92 c9 94 e3 e6 0d 08 c7 7a 91 |-50
98|1211411|57911835|29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 |-50
99|1223619|57924042|36 1d d8 57 ca a1 8c 7b 9e 65 80 df b2 69 b4 83 06 ad 28 67 9a 31 dc 8b 6e f5 d0 ef 82 f9 04 93 |-50
100|1235826|57935761|43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 49 14 |-50
101|1248033|57947480|50 6f 02 79 84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 09 d4 23 26 4d 48 07 ba d1 fc 2b 8e 95 |-50
102|1260241|57961153|5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 1c cb ae 35 10 2f c2 39 44 d3 16 |-50
103|1272448|57972872|6a c1 2c 9b 3e 85 20 ff 52 89 54 a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 |-50
104|1284656|57985079|77 6a c1 2c 9b 3e 85 20 ff 52 89 54 a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 |-50
105|1296863|57997287|84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 09 d4 23 26 4d 48 07 ba d1 fc 2b 8e 95 f0 8f a2 99 |-50
106|1309070|58009006|91 bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a |-50
107|1321278|58022678|9e 65 80 df b2 69 b4 83 06 ad 28 67 9a 31 dc 8b 6e f5 d0 ef 82 f9 04 93 d6 3d 78 77 6a c1 2c 9b |-50
108|1333485|58034397|ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 1c |-50
109|1345693|58046116|b8 b7 aa 01 6c db 7e c5 60 3f 92 c9 94 e3 e6 0d 08 c7 7a 91 bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d |-50
111|1370107|58071020|d2 09 d4 23 26 4d 48 07 ba d1 fc 2b 8e 95 f0 8f a2 99 24 33 f6 dd 98 17 8a 61 4c 3b 5e 25 40 9f |-50
112|1382315|58082739|0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 1c cb ae 35 10 |-50
113|1394522|58094458|1c cb ae 35 10 2f c2 39 44 d3 16 7d b8 b7 aa 01 6c db 7e c5 60 3f 92 c9 94 e3 e6 0d 08 c7 7a 91 |-50
114|1406729|58107154|29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 |-50
115|1418937|58117896|36 1d d8 57 ca a1 8c 7b 9e 65 80 df b2 69 b4 83 06 ad 28 67 9a 31 dc 8b 6e f5 d0 ef 82 f9 04 93 |-50
116|1431144|58130104|43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 49 14 |-50
117|1443352|58144752|50 6f 02 79 84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 09 d4 23 26 4d 48 07 ba d1 fc 2b 8e 95 |-50
118|1455559|58154518|5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 1c cb ae 35 10 2f c2 39 44 d3 16 |-50
119|1467766|58167214|6a c1 2c 9b 3e 85 20 ff 52 89 54 a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 |-50
120|1479974|58181375|77 6a c1 2c 9b 3e 85 20 ff 52 89 54 a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 |-50
121|1492181|58191629|84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 09 d4 23 26 4d 48 07 ba d1 fc 2b 8e 95 f0 8f a2 99 |-50
122|1504388|58204325|91 bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a |-50
123|1516596|58217509|9e 65 80 df b2 69 b4 83 06 ad 28 67 9a 31 dc 8b 6e f5 d0 ef 82 f9 04 93 d6 3d 78 77 6a c1 2c 9b |-50
124|1528803|58229228|ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 1c |-50
125|1541011|58239488|b8 b7 aa 01 6c db 7e c5 60 3f 92 c9 94 e3 e6 0d 08 c7 7a 91 bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d |-50
126|1553218|58252178|c5 60 3f 92 c9 94 e3 e6 0d 08 c7 7a 91 bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e |-50
127|1565425|58263902|d2 09 d4 23 26 4d 48 07 ba d1 fc 2b 8e 95 f0 8f a2 99 24 33 f6 dd 98 17 8a 61 4c 3b 5e 25 40 9f |-49
128|1577633|58278058|af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa 11 3c 6b ce d5 30 |-49
129|1589840|58289289|bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a b1 |-49
130|1602048|58302961|c9 94 e3 e6 0d 08 c7 7a 91 bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 |-49
131|1614255|58314680|d6 3d 78 77 6a c1 2c 9b 3e 85 20 ff 52 89 54 a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 |-49
132|1626462|58325911|e3 e6 0d 08 c7 7a 91 bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 |-49
133|1638670|58340071|f0 8f a2 99 24 33 f6 dd 98 17 8a 61 4c 3b 5e 25 40 9f 72 29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 |-49
134|1650877|58349355|fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa 11 3c 6b ce d5 30 cf e2 d9 64 73 36 |-49
135|1663084|58362045|0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 1c cb ae 35 10 2f c2 39 44 d3 16 7d b8 b7 |-49
136|1675292|58374741|17 8a 61 4c 3b 5e 25 40 9f 72 29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 |-49
137|1687499|58386948|24 33 f6 dd 98 17 8a 61 4c 3b 5e 25 40 9f 72 29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 |-49
138|1699707|58398184|31 dc 8b 6e f5 d0 ef 82 f9 04 93 d6 3d 78 77 6a c1 2c 9b 3e 85 20 ff 52 89 54 a3 a6 cd c8 87 3a |-49
141|1736329|58435289|58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 50 6f 02 79 84 13 56 bd |-49
142|1748536|58448473|65 80 df b2 69 b4 83 06 ad 28 67 9a 31 dc 8b 6e f5 d0 ef 82 f9 04 93 d6 3d 78 77 6a c1 2c 9b 3e |-49
144|1772951|58473377|af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa 11 3c 6b ce d5 30 |-49
145|1785158|58485584|bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a b1 |-49
146|1797366|58496327|c9 94 e3 e6 0d 08 c7 7a 91 bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 |-49
147|1809573|58509511|d6 3d 78 77 6a c1 2c 9b 3e 85 20 ff 52 89 54 a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 |-49
148|1821780|58522206|e3 e6 0d 08 c7 7a 91 bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 |-49
149|1833988|58538320|f0 8f a2 99 24 33 f6 dd 98 17 8a 61 4c 3b 5e 25 40 9f 72 29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 |-49
150|1846195|58546133|fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa 11 3c 6b ce d5 30 cf e2 d9 64 73 36 |-49
152|1870610|58569088|17 8a 61 4c 3b 5e 25 40 9f 72 29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 |-50
153|1882817|58584220|24 33 f6 dd 98 17 8a 61 4c 3b 5e 25 40 9f 72 29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 |-50
154|1895025|58593986|31 dc 8b 6e f5 d0 ef 82 f9 04 93 d6 3d 78 77 6a c1 2c 9b 3e 85 20 ff 52 89 54 a3 a6 cd c8 87 3a |-49
155|1907232|58606194|3e 85 20 ff 52 89 54 a3 a6 cd c8 87 3a 51 7c ab 0e 15 70 0f 22 19 a4 b3 76 5d 18 97 0a e1 cc bb |-50
157|1931647|58631585|58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 50 6f 02 79 84 13 56 bd |-49
158|1943854|58643792|65 80 df b2 69 b4 83 06 ad 28 67 9a 31 dc 8b 6e f5 d0 ef 82 f9 04 93 d6 3d 78 77 6a c1 2c 9b 3e |-49
159|1956062|58656488|72 29 74 43 c6 6d e8 27 5a f1 9c 4b 2e b5 90 af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe 45 e0 bf |-49
160|1968269|58669184|4f 62 59 e4 f3 b6 9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 50 |-49
161|1980476|58678955|5c 0b ee 75 50 6f 02 79 84 13 56 bd f8 f7 ea 41 ac 1b be 05 a0 7f d2 09 d4 23 26 4d 48 07 ba d1 |-49
162|1992684|58694087|69 b4 83 06 ad 28 67 9a 31 dc 8b 6e f5 d0 ef 82 f9 04 93 d6 3d 78 77 6a c1 2c 9b 3e 85 20 ff 52 |-49
163|2004891|58703853|76 5d 18 97 0a e1 cc bb de a5 c0 1f f2 a9 f4 c3 46 ed 68 a7 da 71 1c cb ae 35 10 2f c2 39 44 d3 |-49
164|2017099|58715578|83 06 ad 28 67 9a 31 dc 8b 6e f5 d0 ef 82 f9 04 93 d6 3d 78 77 6a c1 2c 9b 3e 85 20 ff 52 89 54 |-49
165|2029306|58729733|90 af 42 b9 c4 53 96 fd 38 37 2a 81 ec 5b fe 45 e0 bf 12 49 14 63 66 8d 88 47 fa 11 3c 6b ce d5 |-49
166|2041513|58742917|9d 58 d7 4a 21 0c fb 1e e5 00 5f 32 e9 34 03 86 2d a8 e7 1a b1 5c 0b ee 75 50 6f 02 79 84 13 56 |-49
167|2053721|58755124|aa 01 6c db 7e c5 60 3f 92 c9 94 e3 e6 0d 08 c7 7a 91 bc eb 4e 55 b0 4f 62 59 e4 f3 b6 9d 58 d7 |-49
